id,energy,danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
7KIfxh9R4sxkPkn19ikdGd,0.715,0.757,0,-5.356,0,0.0315,0.207,0.000118,0.547,0.892,92.978,210707,4,studio
69bSIri4thmIb2BPOM5Sbb,0.672,0.822,7,-6.133,1,0.0329,0.0285,0,0.213,0.91,117.033,233627,4,studio
6sl4KgYIxVKiGOTZxtjcpj,0.826,0.698,10,-6.261,1,0.031,0.2,0.00013,0.114,0.502,92.409,291107,4,studio
0RJWhctsc1G1Hg3Ov2th7x,0.831,0.793,1,-4.861,0,0.0405,0.264,7.03e-06,0.207,0.865,107.645,197027,4,studio
3AszgPDZd9q0DpDFt4HFBy,0.97,0.715,0,-2.206,1,0.0648,0.0644,0.000156,0.205,0.963,79.504,239240,4,studio
2NOcrOzPnXTTPE4zY3BSh5,0.857,0.723,11,-6.291,1,0.031,0.0353,0,0.259,0.771,104.022,216427,4,studio
0C9jZPUv4SuaXkuEQw6L40,0.981,0.549,11,-3.558,0,0.059,0.0178,1.8e-06,0.438,0.873,82.331,185307,4,studio
6e40mgJiCid5HRAGrbpGA6,0.702,0.689,6,-5.642,0,0.0261,0.216,0,0.159,0.484,99.031,213600,4,studio
3evTG0FJEHFYmgOeFgPo0s,0.621,0.801,11,-6.838,0,0.0652,0.00409,2.47e-05,0.131,0.448,130.006,284413,4,studio
4C33qjDeHgqTx6qvSoPkA6,0.942,0.685,4,-5.054,1,0.0401,0.00407,1.73e-05,0.0996,0.837,132.45,214947,4,studio
2wieqJV8095bus9sbLqAGC,0.82,0.751,11,-5.538,1,0.0445,0.303,8.92e-06,0.153,0.884,95.075,211693,4,studio
2wNGoon7FlKnVEyYS1ZRBQ,0.822,0.693,1,-6.01,1,0.102,0.0995,1.73e-05,0.061,0.765,121.969,207480,4,studio
59wpu37k02o2UGZIPpcSPd,0.941,0.657,8,-3.919,0,0.061,0.0476,0,0.0797,0.879,136.202,222400,4,studio
2BkdnK1Sl8pDlgeaHcXvzn,0.714,0.669,6,-5.152,1,0.0285,0.062,0,0.123,0.528,132.04,201250,4,studio
3i3GeK0qLQybu4ah42YmCY,0.924,0.612,9,-3.877,1,0.0316,0.159,4.34e-05,0.103,0.96,115.953,295987,4,studio
2RSOzvKUnfDDrb2nQPfpQU,0.957,0.81,1,-6.049,0,0.0364,0.0165,0.284,0.248,0.962,129.985,197773,4,studio
1lkC6oC7SbwgnEBEC05r64,0.903,0.799,11,-3.366,0,0.0449,0.00106,0,0.166,0.963,128.926,192227,4,studio
5p9XWUdvbUzmPCukOmwoU3,0.767,0.587,0,-5.713,1,0.0449,0.225,0,0.112,0.664,100.38,201707,4,studio
0qJwsov9fMLYGoPZOompnI,0.877,0.599,11,-3.45,0,0.226,0.064,0,0.234,0.79,187.305,207040,4,studio
2aPbkXxYRTQ1cQrscHswuM,0.958,0.813,7,-9.186,0,0.0617,0.26,4.33e-05,0.393,0.737,127.991,210267,4,studio
7mnGQesk1TzQLzQ9bYWZPR,0.84,0.537,9,-4.626,1,0.0363,0.2,2.15e-06,0.0998,0.211,124.269,224693,4,studio
0BCPKOYdS2jbQ8iyB56Zns,0.749,0.577,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,307880,4,studio
5ZQklkf9MqYhWAGPooUUrf,0.563,0.766,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,230640,4,studio
76D83dghHeE2NFedPFD4tf,0.723,0.687,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76.0,448573,4,studio
7HGTkn2aX7MNdKs7nV2xBt,0.987,0.509,10,-3.198,0,0.0886,8.05e-05,0.000928,0.119,0.647,138.039,197160,4,studio
0iaKLiUHf5ubgdCzQVQbTv,0.956,0.785,1,-3.295,0,0.0526,0.2,0.00981,0.238,0.904,101.986,216667,4,studio
2biWKOdQ3jXHJPTzk0ZMZD,0.922,0.702,0,-6.479,0,0.0568,0.158,0.000113,0.047,0.469,139.959,203200,4,studio
3UL6Lzsocv9Ucizgzid2B0,0.931,0.785,8,-4.813,1,0.0465,0.0152,0.641,0.046,0.969,135.993,222459,4,studio
3BTlvkfCCCCk6L9wRefjGc,0.651,0.961,8,-5.126,1,0.0641,0.0468,0,0.0847,0.815,126.005,217973,4,studio
6DWtUxZkGjwSmlWXE9JYkT,0.74,0.823,1,-4.545,0,0.0313,0.026,5.09e-05,0.181,0.734,118.993,241933,4,studio
6GC6lcKgjCdsdIz5OiCUw5,0.64,0.779,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,246960,4,studio
50r1EUDpmSZRPo5aIZpmWi,0.863,0.602,5,-5.423,0,0.0773,0.0178,0,0.389,0.732,150.183,206373,4,studio
0PRqWiyOFMHVee81mr1bp6,0.606,0.645,8,-7.157,1,0.0301,0.00796,0,0.0751,0.369,126.008,263178,4,studio
25ZttbpeUKDOm3aghD2oBJ,0.76,0.699,5,-3.173,1,0.0677,0.00223,0,0.132,0.696,129.996,179640,4,studio
0ByMNEPAPpOR5H69DVrTNy,0.669,0.835,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,267080,4,studio
3fX2kaZoKVFeqaE1BowEiX,0.937,0.69,9,-6.289,1,0.0495,0.00469,0.00419,0.0726,0.626,104.853,268627,4,studio
26nr9XnFCYWxBTIP7HyWXg,0.839,0.774,5,-3.948,0,0.114,0.027,0.0166,0.252,0.923,142.985,198813,4,studio
3m7Fne4xA0bsKzEaWbNucr,0.826,0.735,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964,212280,4,studio
2TUN6qyhaEpmBzQIojXJGK,0.906,0.692,9,-5.077,0,0.154,0.0104,8.23e-05,0.117,0.81,138.992,190453,4,studio
1oHClQEgDmmbcEx12Kc5nZ,0.931,0.753,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,189693,4,studio
2Y2ud3awMZHDxOCpDebiv3,0.829,0.583,1,-4.603,1,0.134,0.00864,0,0.0426,0.575,174.028,275987,4,studio
5Jaju68YS0OV6k3b3WLejP,0.884,0.877,1,-4.967,1,0.171,0.00697,0.00049,0.557,0.523,102.512,196653,4,studio
7gcMKL3lnDxsp4bIXyv6Zk,0.626,0.899,6,-4.228,0,0.292,0.076,0,0.0631,0.873,88.007,234320,4,studio
5cjGU9zupgMCTLs0iD4kNn,0.811,0.712,11,-4.484,0,0.0574,0.0712,0,0.198,0.724,124.931,238973,4,studio
5RM4iGrNOyeKLTcMv2FPc9,0.804,0.727,6,-6.492,1,0.112,0.171,0.758,0.303,0.751,114.705,179147,4,studio
3eag3qvx1Cwsn1ABAN4otn,0.615,0.611,7,-4.119,1,0.034,0.0149,0,0.0856,0.389,144.938,241013,4,studio
5o4W6yWSJD9e9Ea8YC9WjF,0.692,0.766,1,-4.672,1,0.0289,0.0825,0,0.0384,0.691,102.028,205160,4,studio
3Ui2jdyxbZQrZohfM0NOgG,0.766,0.566,2,-5.036,1,0.0399,0.431,0,0.101,0.547,168.005,233467,4,studio
1jUA4rb6ZCv4gby4YU53xq,0.759,0.466,8,-4.978,0,0.199,0.0521,0,0.0587,0.328,160.033,264373,4,studio
1ARJhjuI6TNYZCxYygFQ4F,0.87,0.832,8,-4.2,0,0.167,0.267,0,0.412,0.566,138.003,240747,4,studio
4ECvB9frSDegHfKNRh9dwT,0.857,0.581,5,-2.21,0,0.0627,0.00168,0.000166,0.0967,0.565,145.941,208973,4,studio
5vlEg2fT4cFWAqU5QptIpQ,0.751,0.706,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,182307,4,studio
7eusnHDVdvqjUGAigj77XC,0.717,0.704,5,-1.919,0,0.0453,0.0527,0,0.227,0.772,134.991,213173,4,studio
39GVxN9q7OqFSCO8LtcaDf,0.645,0.801,1,-6.93,1,0.0356,0.0457,0,0.0357,0.824,110.01,215480,4,studio
1jI1aLmm5HTwiMtvsbwDJw,0.83,0.727,6,-6.658,0,0.0376,0.0226,0.00356,0.73,0.899,118.002,240707,4,studio
48Ok2vJ3T1IhAEXbvEH5Vw,0.824,0.459,9,-3.824,0,0.0465,0.000717,0.000582,0.471,0.425,150.03,254800,4,studio
0ofMkI3jzmGCElAOgOLeo3,0.805,0.69,5,-11.522,0,0.0336,0.000232,0.739,0.095,0.799,127.808,264280,4,studio
36bOT34EdRNrNhCWMwNJKu,0.914,0.641,2,-4.798,1,0.05,0.0799,6.54e-05,0.132,0.723,107.996,208400,4,studio
32lF1rsInDTdK6Av3KdfaY,0.901,0.621,2,-5.396,1,0.0302,0.17,0,0.0875,0.744,113.967,300773,4,studio
1J18F5F4eVQmUsNIHMAs3b,0.676,0.789,0,-5.523,0,0.0479,0.000701,0.0623,0.149,0.837,129.039,150667,4,studio
5zTzDqrEmseqL2G8ElgBu7,0.932,0.571,6,-3.68,0,0.0576,0.00448,0.00939,0.117,0.864,150.014,220627,4,studio
1Je1IMUlBXcx1Fz0WE7oPT,0.864,0.768,11,-6.145,1,0.0324,0.101,0,0.162,0.891,110.008,173027,4,studio
1ptE7qQ0Bye8udglbz9UmZ,0.868,0.698,0,-4.935,1,0.0524,0.000561,0.0349,0.359,0.813,120.011,238437,4,studio
2lxXXI3hF46APE0wZlTeUZ,0.855,0.678,5,-3.628,0,0.0298,0.00248,0,0.305,0.705,107.975,192560,4,studio
0vYMzeTmfbnrAhGPRcJqVP,0.768,0.845,6,-5.448,1,0.188,0.00733,5.04e-06,0.0575,0.96,100.0,187840,4,studio
1j8z4TTjJ1YOdoFEDwJTQa,0.893,0.61,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031,296520,4,studio
2tpWsVSb9UEmDRxAl1zhX1,0.705,0.664,1,-4.972,0,0.0382,0.0654,0,0.118,0.477,122.016,257267,4,studio
45Ia1U4KtIjAPPU7Wv1Sea,0.67,0.619,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,211933,4,studio
1eRqy8jW4ZLMJR6dl3xsgI,0.599,0.644,9,-7.941,1,0.0291,0.0445,0,0.286,0.948,111.829,193893,4,studio
6BbvSxUDUPZM02kza9Ji1L,0.778,0.603,3,-6.037,0,0.0436,0.024,0.0461,0.049,0.489,124.999,237933,4,studio
303SXchvzZh2pCQBsjMmcR,0.852,0.576,0,-3.808,1,0.0529,0.042,2.57e-06,0.434,0.747,145.529,213280,4,studio
5LwPqhWijLpG9VWKtNqaJI,0.871,0.868,1,-6.179,1,0.136,0.0478,0.000633,0.0481,0.838,116.944,223520,4,studio
3niRbOZgjebfO1c83aMhf2,0.717,0.705,4,-4.944,0,0.125,0.00369,0.461,0.0701,0.554,97.036,204400,4,studio
5pbajJXEPdcoXQPXoAVR1t,0.479,0.675,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,209493,4,studio
0hKF8N8aflF1uDzEEnPr2j,0.751,0.683,5,-10.184,1,0.0346,0.0681,8.36e-06,0.248,0.841,103.036,266560,4,studio
3jVSV60WZE5jPE2a6KGNFy,0.759,0.741,0,-5.096,0,0.12,0.0218,0,0.628,0.362,97.084,225533,4,studio
1ohbjkuczl6hEoYEo931PH,0.822,0.759,5,-7.268,0,0.0367,0.00136,0.0167,0.131,0.94,124.713,240933,4,studio
507grKwAlqRaVBn7H7bHEp,0.973,0.661,0,-2.994,0,0.037,0.11,1.74e-05,0.617,0.75,108.037,232827,4,studio
77gYpyxmd4b4VXw6qeuPJR,0.882,0.716,1,-3.757,1,0.0432,0.148,0.00145,0.0744,0.469,128.084,204893,4,studio
75fuzn623bYyKISKlFHdCw,0.741,0.529,3,-5.661,1,0.0268,0.116,1.22e-06,0.0736,0.455,100.008,205240,4,studio
082jAB8ValDguMSLaT7CZZ,0.664,0.791,7,-5.713,1,0.0831,0.403,0,0.61,0.961,149.939,199973,4,studio
6qspW4YKycviDFjHBOaqUY,0.505,0.769,1,-7.345,1,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,279507,4,studio
3DamFFqW32WihKkTVlwTYQ,0.662,0.512,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,228347,4,studio
7LP4Es66zdY7CyjepqmvAg,0.695,0.657,2,-4.493,1,0.0321,0.0108,0,0.0822,0.683,65.997,212107,4,studio
1DqdF42leyFIzqNDv9CjId,0.804,0.754,4,-3.177,1,0.0853,0.00332,0,0.0329,0.818,119.968,203867,4,studio
0Oe49j06Bjrxs8PltuVeaW,0.686,0.758,11,-6.346,1,0.0792,0.0848,0.00127,0.142,0.444,130.007,230907,4,studio
3CNqo3gYrfexdrtjFmC9he,0.696,0.834,5,-3.224,1,0.197,0.11,0,0.13,0.804,94.09,272533,4,studio
2N5zMZX7YeL1tico8oQxa9,0.741,0.835,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963,182066,4,studio
41on8RwRh22IHcChAN2gm8,0.729,0.727,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,284733,4,studio
2ZBNclC5wm4GtiWaeh0DMx,0.584,0.426,1,-5.293,1,0.296,0.0383,0,0.188,0.272,193.437,193213,4,studio
3pU3mRumn5rWii1rKNu1eV,0.882,0.674,3,-2.771,0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,205733,4,studio
1CZOrmHUUjeDP7N2B4Ba6S,0.921,0.696,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573,4,studio
6qUSs4FDzZUdAhY6JDIJfa,0.602,0.675,11,-4.733,0,0.116,0.00377,0,0.0458,0.933,127.938,201040,4,studio
27AHAtAirQapVldIm4c9ZX,0.745,0.749,2,-10.625,1,0.164,0.000501,0.00403,0.333,0.481,101.972,195107,4,studio
3LI4MmibTkXH5cGpCGZgyw,0.84,0.617,4,-4.063,1,0.0512,0.36,8.85e-05,0.179,0.57,94.676,241840,4,studio
2UVLuddklEVak5PXgC7baA,0.881,0.694,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,231787,4,studio
6ooluO7DiEhI1zmK94nRCM,0.676,0.278,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,237027,4,studio
3YKptz29AsOlm7WAVnztBh,0.533,0.584,10,-7.11,0,0.0305,0.684,0,0.306,0.224,131.745,288427,3,studio
2qzUpSVI4NnPyWxbXwumTj,0.555,0.824,1,-5.817,1,0.05,0.00337,6.42e-06,0.217,0.0611,120.002,281273,4,studio
5Vrczz39CvlD3OGCa6utoA,0.464,0.82,11,-8.45,1,0.0481,0.156,0,0.101,0.872,109.374,207307,4,studio
0laYHRpNTS6i8FXdupHkJ4,0.678,0.858,1,-3.87,0,0.0469,0.0761,0,0.0741,0.922,117.009,188453,4,studio
5QO79kh1waicV47BqGRL3g,0.826,0.68,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215627,4,studio
4EHZ571PqEo5hH4HSegSA3,0.854,0.735,9,-6.185,1,0.0466,0.0194,0,0.138,0.714,105.945,252657,4,studio
33cnHvf25gRxFkKI9LaSbA,0.849,0.687,9,-7.407,1,0.0569,0.0481,0.000889,0.322,0.681,145.37,225157,4,studio
3ZP18us6p6LHOZMG1LLUjF,0.5,0.594,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,241093,4,studio
1lB6TCFlx4f50wdetOuGcT,0.397,0.642,6,-16.842,1,0.0639,0.461,0.000834,0.106,0.798,84.064,286493,4,studio
3l3xTXsUXeWlkPqzMs7mPD,0.427,0.64,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,351467,3,studio
0B0tYbVp7pDQAqKDhgMeaL,0.63,0.587,2,-6.054,1,0.0311,0.0389,0,0.35,0.433,76.97,281827,4,studio
0kN8xEmgMW9mh7UmDYHlJP,0.574,0.578,2,-6.209,1,0.0454,0.196,0,0.083,0.301,174.152,261240,4,studio
5xv4ggemGPNpowZAMwEYHH,0.964,0.551,7,-1.883,1,0.114,0.00104,0.000253,0.245,0.668,163.965,216560,4,studio
49OMJ1prsRA7ZYgrAjz70c,0.683,0.632,7,-6.434,1,0.0383,0.163,0.00013,0.847,0.701,105.955,197213,4,studio
3cfnGXJ9bmiWvFqEO6ff8B,0.443,0.424,6,-13.45,1,0.0382,0.532,0.000389,0.673,0.391,131.675,278040,4,studio
7dltD9eEX7X1zk8JJ9BS0e,0.822,0.572,11,-6.015,0,0.361,0.207,0,0.359,0.472,94.812,289000,4,studio
5hWdgGVcfTeLPAiHM6EZG9,0.951,0.711,1,-8.406,1,0.0537,0.00189,0.366,0.0229,0.903,121.656,269307,4,studio
6aU6a9tdn2vHhnPGlboFZX,0.528,0.414,1,-7.733,1,0.0343,0.0495,0.00026,0.117,0.335,74.627,255400,4,studio
70khXICDeTTxgYtw3EysKH,0.459,0.721,4,-6.408,1,0.032,0.248,0,0.212,0.46,119.914,208493,4,studio
18W92Zm1KjLCbUIszOhpkD,0.725,0.661,6,-4.859,1,0.0563,0.0253,0,0.123,0.605,119.927,197939,4,studio
2E3QWynzpQgo1PHsVIq7ao,0.635,0.771,6,-4.574,1,0.0475,0.0116,1.94e-05,0.538,0.742,124.024,218178,4,studio
4NiehSBQthimPzRsVeOgCT,0.458,0.701,1,-7.749,1,0.0836,0.00407,0.000151,0.045,0.482,102.967,204727,4,studio
6s44mK59ifnmpcCxLtB934,0.75,0.623,8,-4.574,1,0.178,0.0319,0,0.05,0.555,139.12,185013,4,studio
3x0iSm223jC2fMgT3QCn6g,0.653,0.77,1,-3.478,1,0.0784,0.00661,0.00474,0.0716,0.729,167.034,164120,4,studio
1du4tPkvJfCIuVL6WMtqSs,0.588,0.892,1,-4.287,0,0.11,0.00319,0.000162,0.0498,0.753,120.042,172630,4,studio
0rIAC4PXANcKmitJfoqmVm,0.887,0.599,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837,4,studio
0dj5O3Nc6ONKWNd8mErvND,0.772,0.764,1,-7.061,0,0.0739,0.00643,0.00661,0.125,0.902,123.016,238049,4,studio
3zCF7hVbcHSmq5DwywaHXS,0.613,0.827,8,-5.34,1,0.0621,0.366,1.25e-05,0.093,0.747,137.959,177973,4,studio
5uilW4SoCOzwDl15VwjBTS,0.357,0.685,8,-10.917,0,0.0717,0.416,0.0026,0.107,0.282,163.993,226733,4,studio
7wj1Lb5ggzMWJ9TqZJ2dwo,0.717,0.711,0,-4.317,1,0.0396,0.084,0,0.09,0.589,125.949,234933,4,studio
6Xw2FLih8m5ItDbyP992HH,0.59,0.705,1,-5.308,1,0.0284,0.504,0,0.116,0.421,112.565,196907,3,studio
6eDApnV9Jdb1nYahOlbbUh,0.853,0.691,1,-2.528,0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,215867,4,studio
4nTjkWK590oBDcnIxTr1mI,0.681,0.581,7,-4.469,1,0.0435,0.0472,0,0.104,0.634,176.034,256800,4,studio
0ffOWJVrYmtKcmQJbPWuhc,0.733,0.78,0,-2.851,0,0.112,0.166,0,0.341,0.895,104.086,197800,4,studio
5GYbkDveRD2I8M5ZJ14hWn,0.807,0.739,0,-5.063,1,0.0652,0.0181,0,0.295,0.632,97.048,227853,4,studio
3UGIZ8qcrMTwzLbx6Kttqt,0.55,0.717,10,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976,171333,4,studio
0n8ob8S72lvznoVfiwz4qL,0.74,0.432,7,-5.053,1,0.062,0.0342,6.59e-06,0.14,0.193,139.42,242520,4,studio
50kpGaPAhYJ3sGmk6vplg0,0.378,0.609,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,233720,4,studio
2Fxmhks0bxGSBdJ92vM42m,0.425,0.701,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,studio
6AkjOP1lqsbs6S4s9ASdDb,0.827,0.739,2,-4.935,1,0.14,0.159,0,0.168,0.631,92.003,243327,4,studio
2Rk4JlNc2TPmZe2af99d45,0.83,0.61,0,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162,193000,4,studio
6RRNNciQGZEXnqk8SQ9yv5,0.671,0.771,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,171360,4,studio
2IZZqH4K02UIYg5EohpNHF,0.635,0.307,7,-8.957,1,0.0339,0.0154,0.00483,0.366,0.304,166.973,306427,4,studio
7hzY0LHz8KdEr1PowHhbdu,0.73,0.867,9,-6.605,1,0.0496,0.45,0.0143,0.0817,0.917,132.57,346133,4,studio
5ubvP9oKmxLUVq506fgLhk,0.773,0.702,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,285373,4,studio
0NKv1n25UpKKhZbp5UVV6P,0.552,0.786,2,-13.885,1,0.0658,0.0642,3.08e-05,0.299,0.905,121.422,207960,4,studio
4NtUY5IGzHCaqfZemmAu56,0.884,0.539,9,-6.53,1,0.0403,0.382,0.00166,0.76,0.752,100.812,230693,4,studio
5IKLwqBQG6KU6MP2zP80Nu,0.893,0.784,7,-5.153,0,0.0923,0.3,1.57e-05,0.272,0.819,118.738,216733,4,studio
7ePFDzrnLt3Ynqgy2UFWri,0.588,0.727,1,-9.568,1,0.0253,0.058,5.46e-06,0.0414,0.964,104.413,201093,4,studio
5VJjhHyG8NZ5xdgG6uTb3P,0.782,0.831,4,-10.48,0,0.0595,0.0731,0.0171,0.032,0.631,107.877,208893,4,studio
7Cuk8jsPPoNYQWXK9XRFvG,0.831,0.694,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,215080,4,studio
06yREZ9X92R2e9RJpdzZ2O,0.886,0.622,2,-5.846,1,0.0322,0.089,0.153,0.0292,0.921,153.079,181533,4,studio
3vkQ5DAB1qQMYO4Mr9zJN6,0.491,0.749,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,292613,4,studio
2xiOdusRnZezQok1RgLNeS,0.716,0.681,0,-10.911,1,0.0333,0.0182,0.17,0.337,0.963,123.009,256493,4,studio
7z38bideBRvGAgjXe2SECm,0.842,0.783,1,-8.838,1,0.054,0.0337,2.57e-06,0.0519,0.933,117.79,265373,4,studio
4SFuu7TOtRzccYotaYdUeV,0.8,0.684,4,-10.464,1,0.0449,0.262,3.5e-06,0.0624,0.968,148.205,254667,4,studio
7ob0221dnx0OOGVSzNZgXO,0.606,0.56,6,-10.866,1,0.0398,0.229,6.12e-06,0.0637,0.803,103.726,180907,4,studio
7sJN693sYKEIEMu7fc5VnJ,0.544,0.757,5,-10.722,1,0.219,0.154,6.07e-05,0.226,0.921,173.208,308360,4,studio
3jDdpx9PMlfMBS5tOBHFm9,0.833,0.715,2,-5.379,1,0.108,0.00631,0,0.164,0.612,95.487,213093,4,studio
2YhE6xeWN0R9RVwEOG9lR1,0.836,0.813,7,-4.23,1,0.0881,0.178,6.63e-05,0.154,0.677,100.491,234133,4,studio
2dpKdDhAG8gfM7vq0JAo3S,0.932,0.799,10,-7.795,0,0.0467,0.00994,0.00465,0.204,0.962,124.506,227773,4,studio
5yaCquc7koPqtgj7v0lwHX,0.945,0.695,10,-6.165,0,0.0418,0.00341,0.0727,0.103,0.84,125.013,246427,4,studio
3VWUscWqo4tv3IBpCZXMpx,0.702,0.641,8,-7.497,0,0.0547,0.0353,4.58e-05,0.204,0.647,96.466,209253,4,studio
32PCjJw8mk1FrJT2FcqRtT,0.709,0.871,6,-7.213,1,0.109,0.037,0,0.236,0.724,106.912,212747,4,studio
3INisKWSEOtkFylhvHe047,0.753,0.934,8,-6.281,1,0.0619,0.0143,0.0322,0.063,0.76,133.022,203587,4,studio
4vwZCZxHs4t2hR5PrrJCi6,0.933,0.836,9,-6.303,1,0.128,0.1,0,0.376,0.945,136.009,243946,4,studio
4dY4JVC0Q9CwpeZ6JAclIc,0.822,0.888,5,-6.843,0,0.219,0.0025,0.0197,0.303,0.233,102.753,312360,4,studio
2ndnVdR8si7CW9T8vJRHyW,0.712,0.87,11,-6.313,0,0.0432,0.0202,0.000331,0.0576,0.877,121.057,232000,4,studio
1CsUH29MaAIMbfGh4FEG4w,0.673,0.777,8,-3.953,1,0.0351,0.0162,0.00892,0.0869,0.821,115.133,242253,4,studio
0RnDu3eYJqbFKz6MHv2ajd,0.701,0.841,6,-6.365,0,0.192,0.00215,0.00268,0.627,0.802,111.857,262027,4,studio
48ZUwXrEOhaXLCxvmRYhZv,0.89,0.737,4,-8.443,1,0.158,0.00556,0.00171,0.0801,0.809,105.848,262800,4,studio
4YOJFyjqh8eAcbKFfv88mV,0.785,0.75,6,-10.926,1,0.0591,0.0278,0,0.0601,0.752,126.361,286667,4,studio
7obdw7ZGr6l1GqSBkFiY11,0.868,0.741,1,-8.589,1,0.0527,0.249,2.19e-06,0.0945,0.947,103.201,251797,4,studio
2LjiPAQOVazT8sRyXL3XRs,0.742,0.763,6,-10.975,0,0.188,0.0984,0,0.38,0.483,98.145,268910,4,studio
68Jb134jJi2Q0NrTKjh0NJ,0.887,0.772,1,-5.702,1,0.0534,0.00463,3.67e-05,0.131,0.849,100.492,207587,4,studio
5wbuiAF5uY8dZnaNuIxtnj,0.636,0.645,1,-5.298,1,0.457,0.211,0,0.18,0.626,181.653,241307,4,studio
59dLtGBS26x7kc0rHbaPrq,0.853,0.688,10,-5.814,1,0.0493,0.386,0,0.0862,0.743,103.993,268320,4,studio
2m6RaRxDV9FGr7jDXVJora,0.739,0.78,10,-6.22,0,0.0689,0.00592,6.28e-06,0.0518,0.768,111.49,249067,4,studio
2XbfY2O2v3xwedUJ0J2kkr,0.753,0.711,4,-6.461,0,0.0766,0.028,2.96e-05,0.152,0.588,126.051,234360,4,studio
15pu8u4n3q4BKl4tF20c5v,0.789,0.632,11,-6.61,0,0.0557,0.00043,0.00144,0.356,0.35,98.986,274213,4,studio
3FF6jZY1wDHXJUUN18qsLx,0.688,0.758,5,-3.918,0,0.0478,0.12,0,0.0904,0.357,114.93,208320,4,studio
11Iv8RCFmeImLOpaHYxKb4,0.726,0.775,9,-5.629,1,0.0369,0.0399,0.0235,0.11,0.206,126.999,185120,4,studio
4rTeOSYqwXNz5qPR2DUTFZ,0.873,0.735,10,-3.493,0,0.0402,0.025,3.27e-06,0.265,0.586,108.021,224960,4,studio
6r2BECwMgEoRb5yLfp0Hca,0.828,0.587,11,-5.108,1,0.161,0.00327,0,0.331,0.494,123.907,260253,4,studio
48mIEQu1TNH88dOCCcjx3O,0.415,0.879,7,-8.501,1,0.144,0.00288,0.0127,0.314,0.343,126.006,390400,4,studio
4Vt5lIGERexhZcdtgoVSHK,0.843,0.616,0,-5.597,0,0.0413,0.316,0.000129,0.48,0.62,101.642,223333,4,studio
1XNvUrCop20hAWfROW1CoV,0.66,0.887,11,-6.116,1,0.0419,0.0486,1.14e-06,0.123,0.693,112.01,203571,4,studio
4HlsGB3QShEMkbxhAYXkTt,0.977,0.624,11,-3.34,0,0.22,0.00615,0,0.253,0.74,126.127,177573,4,studio
3xdjjKMcMOFgo1eQrfbogM,0.66,0.537,9,-7.174,1,0.0296,0.455,0,0.135,0.574,148.096,298373,4,studio
1uXbwHHfgsXcUKfSZw5ZJ0,0.899,0.732,0,-4.237,1,0.143,0.00496,4.64e-05,0.372,0.759,127.091,236093,4,studio
7wMCECqH5hlj6HF2J2LKAZ,0.892,0.673,10,-7.175,0,0.244,0.19,0,0.228,0.293,87.497,184201,4,studio
1OxL1FWSEd7QmJoWLRP2NO,0.662,0.71,10,-5.947,0,0.175,0.42,0,0.0723,0.755,130.037,181510,4,studio
0awG4a7t5UrmZZ4PZVNav3,0.611,0.865,11,-11.571,0,0.0573,0.226,0.082,0.0572,0.963,116.545,241907,4,studio
2ahnofp2LbBWDXcJbMaSTu,0.772,0.683,7,-7.907,0,0.0311,0.0222,0.0149,0.203,0.737,123.871,270373,4,studio
